20130218050002,Cardinal,Odilo Scherer,Brazil,16/1,0.0588235294118
20130218050002,Cardinal,Angelo Amato,Italy,80/1,0.0123456790123
20130218050002,Cardinal,Giacomo Biffi,Italy,150/1,0.00662251655629
20130218050002,Cardinal,Luis Antonio Tagle,Philippines,16/1,0.0588235294118
20130218050002,Cardinal,Attilio Nicora,Italy,80/1,0.0123456790123
20130218050002,Cardinal,Geraldo Majella Agnelo,Brazil,150/1,0.00662251655629
20130218050002,Cardinal,Jorge Mario Bergoglio,Argentina,25/1,0.0384615384615
20130218050002,Cardinal,Antonio Maria Rouco Varela,Spain,80/1,0.0123456790123
20130218050002,Cardinal,Walter Kasper,Germany,150/1,0.00662251655629
20130218050002,Cardinal,Robert Sarah,French Guinea,33/1,0.0294117647059
20130218050002,Cardinal,Wilfrid Napier,South Africa,80/1,0.0123456790123
20130218050002,Archbishop,Gerhard Ludwig Muller,Germany,150/1,0.00662251655629
20130218050002,Cardinal,Norberto Rivera Carrera,Mexico,33/1,0.0294117647059
20130218050002,Cardinal,Philippe Barbarin,France,80/1,0.0123456790123
20130218050002,Cardinal,Francis George,USA,200/1,0.00497512437811
20130218050002,Archbishop,Piero Marini,Italy,33/1,0.0294117647059
20130218050002,Cardinal,Daniel DiNardo,USA,100/1,0.00990099009901
20130218050002,Cardinal,Angelo Sodano,Italy,200/1,0.00497512437811
20130218050002,Cardinal,Claudio Hummes,Brazil,40/1,0.0243902439024
20130218050002,Cardinal,Karl Lehmann,Germany,100/1,0.00990099009901
20130218050002,Cardinal,Mauro Piacenza,Italy,40/1,0.0243902439024
20130218050002,Cardinal,William Levada,United States,100/1,0.00990099009901
20130218050002,Father,Dougal Maguire,Craggy Island,1000/1,0.000999000999001
20130218050002,Cardinal,Keith O'Brien,Scotland,50/1,0.0196078431373
20130218050002,Cardinal,Jose Da Cruz Policarpo,Portugal,100/1,0.00990099009901
20130218050002,Cardinal,Dionigi Tettamanzi,Italy,50/1,0.0196078431373
20130218060004,Cardinal,Peter Turkson,Ghana,9/4,0.307692307692
20130218060004,Cardinal,Sean O'Malley,United States,50/1,0.0196078431373
20130218060004,Cardinal,Crescenzio Sepe,Italy,100/1,0.00990099009901
20130218060004,Archbishop,Angelo Scola,Italy,7/2,0.222222222222
20130218060004,Cardinal,Albert Malcolm Ranjith,Sri Lanka,50/1,0.0196078431373
20130218060004,Cardinal,Marc Ouellet,Canada,5/1,0.166666666667
20130218060004,Cardinal,Joao Braz de Aviz,Brazil,50/1,0.0196078431373
20130218060004,Cardinal,Ivan Dias,India,100/1,0.00990099009901
20130218060004,Cardinal,Tarcisio Bertone,Italy,6/1,0.142857142857
20130218060004,Archbishop,Vincent Nichols,England,50/1,0.0196078431373
20130218060004,Cardinal,Jaime Lucas Ortega y Alamino,Cuba,100/1,0.00990099009901
20130218060004,Cardinal,Leonardo Sandri,Argentina,10/1,0.0909090909091
20130218060004,Cardinal,Juan Luis Cipriani Thorne,Peru,66/1,0.0149253731343
